ekg,gsr,answer_valence,answer_arousal
558,691,,
559,691,,
560,691,,
560,691,,
560,691,,
559,691,,
556,691,,
554,691,,
551,691,,
548,691,,
547,691,,
546,691,,
546,691,,
547,691,,
547,691,,
550,691,,
553,691,,
555,691,,
556,691,,
556,691,,
556,691,,
556,691,,
555,691,,
556,691,,
556,691,,
557,691,,
556,691,,
553,691,,
551,691,,
547,691,,
545,691,,
544,691,,
543,691,,
543,691,,
546,691,,
547,691,,
